,nHAcc,piPC10,P_VSA_v_2,TPSA(NO),MDEC-12,ATS6m,T(N..N),DELS,nHet,MATS1p,SpMin4_Bh(m),P_VSA_LogP_5,SIC5,MDEO-12,GATS6e,SpMax4_Bh(m),SHED_DA,LOGP99,O%,piPC06,PW5,QEDu,SPI,N%,minsCl,nC,ATSC1i,MeanDD,P_VSA_charge_6,LOGPcons,MATS6v,Mv,ATS2m,F03{C-N},MPC05,ESOL,GATS3i,Hy,nHDon,DECC,ICR,ATSC1e,PHI,P_VSA_LogP_8,B01{C-Cl},JGI2,LLS_02,P_VSA_s_5,nN,SpMax1_Bh(m),MATS2m,C-001,GATS1m,SIC0,piID,CATS2D_05_AA,P_VSA_charge_3,P_VSA_charge_7,GATS5i,MDEC-13,minssO,T(N..O),piPC03,GATS2i,P_VSA_charge_2,CATS2D_06_AA,MATS6e,C-003,MW,MATS8m,MATS4e,MLOGP2,MATS6p,DLS_cons,GATS2p,RBF,SpMin2_Bh(m),CIC3,MATS2p,BIC2,AMW,NNRS,B02{O-O},CATS2D_02_AL,ATS3m,P_VSA_charge_1,JGI7,GATS1e,minsOH,P_VSA_i_2,B04{C-N},F02{C-O},AAC,Mi,P_VSA_charge_14,ATSC8i,SpMin1_Bh(p),GATS3p,HVcpx,MATS7p
CCCCCCCCOC(=O)C,2,1.38629436111989,36.1448149200242,26.3,3.20660099707188,2.29900865716492,0,9.74677752582515,2,-0.162265446409942,1.60545383392624,10.9998878876064,0.853063906222957,0.5,0.918518518518518,2.97593397877586,0.0,2.91000003367662,6.25,2.07944154167984,0.0487364199662587,0.523418242008801,7.00015122503368,0.0,0.0,10,0.37675354640625,4.1969696969697,18.9633312186901,3.22575471019209,0.0049625877054605,0.5218,2.82010303774128,0,2.07944154167984,-2.52647376887331,0.883207193246094,-0.807328041571695,0,1.43055555555556,2.5220552088742,0.0318793862109368,8.46582373855101,0.0,0,0.0404040404040404,1.0,0.0,0,3.63705509796831,-0.0740795221552899,2,1.17841601215552,0.23963848220862,4.49980967033027,0,0.0,5.06906347840001,0.930219096716668,0.666666666666667,4.80947373393802,0,2.39789527279837,1.36036594240305,25.1449270324178,0,-0.0360515279690539,0,172.3,0.0009242984329921,-0.0318020992319742,12.9072353131517,-0.0053590220997934,0.923809523809524,1.35966195465643,0.258064516129032,1.88554598912021,1.29718046888522,-0.215321916271228,0.60919171866887,5.384375,0.0,1,3,2.64216595425962,10.9998878876064,0.0125,0.710368814220149,0.0,44.6413143181509,0,3,1.1981924110431,1.1428375,7.19133047612651,0.255176426250001,1.95700995702543,0.889163625120682,3.04486224022937,-0.0066006383053334
CCCCCCCCCCOC(=O)C,2,1.79175946922806,36.1448149200242,26.3,3.47403541104753,2.5411043893652,0,10.0237668636478,2,-0.134206127396326,1.67943936312778,10.9998878876064,0.841993891254623,0.5,0.826044366125925,3.15496540250145,0.0,3.69020003825426,5.26315789473684,2.30258509299405,0.0507026456853646,0.504043994233649,7.98954595067164,0.0,0.0,12,0.454023974293629,4.87912087912088,24.0323946970901,3.98079026811887,0.0032225508119448,0.519768421052632,2.96864495372717,0,2.30258509299405,-3.0188284460745,0.905824129281481,-0.835305467656966,0,1.71428571428571,2.75343438618878,0.0422634585041545,10.4371756431926,0.0,0,0.0341880341880342,1.0,0.0,0,3.65461192225322,-0.101870411636643,2,1.21879846518616,0.222456716541165,4.77912349311153,0,0.0,5.06906347840001,0.945489501621803,0.603022689155527,4.84804326765907,0,2.56494935746154,1.38392830711783,25.1449270324178,0,-0.0208591310429146,0,200.36,0.0028547238794342,-0.0215630092770479,17.3486475107937,-0.0032908374563174,0.888095238095238,1.38422355975475,0.27027027027027,1.94693930034005,1.75077171086792,-0.220317126055227,0.543581478615833,5.27263157894736,0.0,1,3,2.81976871816476,10.9998878876064,0.0089285714285714,0.716371628660759,0.0,49.7103777965509,0,3,1.1674367232867,1.14213684210526,7.19133047612651,0.406490439889198,1.97144521858675,0.911711007186182,3.27404203933831,-0.0038462472949928
CCCCCCCCCCO,1,0.693147180559945,42.6833431609212,20.23,2.17015653690152,2.15228703295412,0,5.49767731166541,1,-0.0314312215384373,1.53333952335384,0.0,0.839276204922042,0.0,0.87218149639421,2.90559691695021,0.0,3.1194000467658,3.03030303030303,1.79175946922806,0.052152981427175,0.503596421277356,5.49625555684514,0.0,0.0,10,0.393039607933884,4.0,26.5669264362901,3.54458441615044,-0.0043832437292147,0.50029090909091,2.62734253283582,0,1.94591014905531,-2.6638615848084,0.956270828959512,-0.294013882712496,1,1.38842975206612,2.55034070954639,0.0460192269421486,9.92575783130683,0.0,0,0.0246913580246914,1.0,0.0,0,3.63950003343134,-0.25540217822045,1,1.4468185248183,0.211084781343456,4.20469261939097,0,0.0,2.53453173920001,0.939023639658513,0.0,0.0,0,2.19722457733622,1.46725154656013,0.0,0,-0.0068466686173334,0,158.32,0.003910539796966,-0.0001482733577674,14.4890859766218,-0.0114504466422029,0.852380952380952,1.47269684519329,0.25,1.94604655476861,1.87195265184295,-0.244218245067207,0.486062687468719,4.79757575757575,0.0,0,1,2.54149084083063,42.6833431609212,0.0078125,1.06045058121016,8.5070126414891,29.1014581754901,0,1,1.06479482969499,1.14474545454545,0.0,0.265773223140498,1.96948782438543,0.959217105779195,3.04620847814143,-0.0142352551367096
CCCCCCCCCC=O,1,1.09861228866811,25.1449270324178,17.07,2.17015653690152,2.12918642614925,0,6.33721277399849,1,-0.0698589319878186,1.49776187386902,0.0,0.864859513405615,0.0,0.911764705882355,2.92214690108531,0.0,3.32600003480911,3.2258064516129,1.94591014905531,0.052152981427175,0.409468053897691,5.49625555684514,0.0,0.0,10,0.376081570489074,4.0,24.0323946970901,3.55508441216487,0.0029433974211676,0.515574193548388,2.60635989973819,0,1.94591014905531,-2.65902858204242,0.936528462243754,-0.877258223619404,0,1.38842975206612,2.55034070954639,0.032965892934443,9.38974838620648,0.0,0,0.0246913580246914,1.0,0.0,0,3.64459781528984,-0.240734393912817,1,1.30858826793587,0.220876571581456,4.34380542185368,0,0.0,2.53453173920001,0.922495666972293,0.0,0.0,0,2.30258509299405,1.43682094293134,0.0,0,-0.0124068757526334,0,156.3,0.0081415262917047,-0.0017640637849678,13.406239548133,-0.0026845053382271,0.880952380952381,1.44263423524911,0.266666666666667,1.93555578187047,1.57190503074841,-0.258160247856551,0.533354232775973,5.04193548387096,0.0,0,1,2.52589640623544,25.1449270324178,0.0078125,0.57414539760261,0.0,40.5256080304625,0,1,1.09426589597975,1.14069032258064,0.0,0.243042013236213,1.96753871622847,0.940018189537885,3.04620847814143,-0.0033070001900814
CCCCCCCCCCC(=O)O,2,1.6094379124341,67.828270193339,37.3,2.17015653690152,2.42736499428505,0,11.5492545859023,2,-0.0247065052498622,1.56036256013546,0.0,0.850968380048569,0.0,0.86517145777932,3.05456020129592,1.0,3.60180004686117,5.71428571428571,2.19722457733622,0.0497951568919311,0.634121590557444,7.50274037745809,0.0,0.0,11,0.421255572244898,4.53846153846154,26.5669264362901,3.85751004788054,0.0039486730937286,0.520697142857143,2.8841318053791,0,2.19722457733622,-2.9490919732291,0.961775125973263,-0.276889926109839,1,1.56213017751479,2.56544837182083,0.0445975919999997,9.45034865702479,0.0,0,0.0370370370370371,1.0,0.0,0,3.66203388411219,-0.131406355860609,1,1.23882621520716,0.230406260576465,4.64439089914137,0,0.0,2.53453173920001,0.938803744913188,0.1,0.0,0,2.484906649788,1.47811115577754,25.1449270324178,0,-0.0270411447695202,0,186.33,0.0023078809970358,-0.0087691957149263,15.0864666087158,-0.0041362697664488,0.9,1.48752537661652,0.264705882352941,1.95486558308922,1.7649839288805,-0.262955603987736,0.519483593535344,5.32371428571428,0.0,1,2,2.74219116749368,42.6833431609212,0.0104166666666667,0.781742201712428,8.38614487289406,32.5458643875932,0,2,1.18181891937266,1.14245714285714,0.909874472903056,0.330751366530613,1.97358304300783,0.968535609688162,3.16923002872797,-0.0049433951519219
CCCCCCCCCCCC,0,1.09861228866811,0.0,0.0,4.41625042641202,2.28009621928643,0,1.11606438795292,0,-0.0585585585585594,1.68457547136717,0.0,0.621355413707832,0.0,0.938835470085469,3.04867116906975,0.0,4.92720003426075,0.0,1.94591014905531,0.0530152329749104,0.287973363605548,5.91646986739118,0.0,0.0,12,0.46404707235457,4.33333333333333,42.9957259157802,5.38971996838299,-0.0053418803418801,0.49601052631579,2.70683379224351,0,2.07944154167984,-3.91674565805779,0.955905205905205,-0.968793649886034,0,1.5,2.58496250072116,0.0364714733518005,11.0,0.0,0,0.0222222222222222,0.75,0.0,0,3.65316899431913,-0.235398860398859,2,1.58333333333333,0.171447444042128,4.36944785246702,0,0.0,0.0,0.945789806900917,0.0,0.0,0,2.30258509299405,1.43954772079772,0.0,0,-0.0053418803418784,0,170.38,-0.0075973409306744,-0.0039886039886025,29.1163829282361,-0.0053418803418804,0.611904761904762,1.43954772079772,0.243243243243243,1.99439994853414,2.86893552654352,-0.235398860398861,0.350945542412488,4.48368421052631,0.0,0,0,2.62985042440989,0.0,0.00625,1.58333333333333,0.0,42.9957259157802,0,0,0.899743758698263,1.14204210526316,0.0,0.405906880886429,1.97936425590189,0.955905205905205,3.16829583405449,-0.0063085063085063
CCCCCCCCCCCO,1,1.09861228866811,42.6833431609212,20.23,2.20812521320601,2.2995009378733,0,5.58032193976458,1,-0.0279004555006727,1.60487816478972,0.0,0.815897487783612,0.0,0.833499333242504,3.00501764362226,0.0,3.50950004905462,2.77777777777778,1.94591014905531,0.0530152329749104,0.495401756231972,5.91646986739118,0.0,0.0,11,0.431757989722222,4.33333333333333,29.1014581754901,3.92383975020698,-0.0034229854917896,0.501011111111112,2.72000660886594,0,2.07944154167984,-2.91124478664364,0.960461131711161,-0.325064690671949,1,1.5,2.58496250072116,0.0490718540972221,10.9254511722044,0.0,0,0.0222222222222222,1.0,0.0,0,3.64885318085191,-0.255059873728957,1,1.45087979852656,0.204303695674702,4.36944785246702,0,0.0,2.53453173920001,0.946779885088051,0.0,0.0,0,2.30258509299405,1.46985197287918,0.0,0,-0.0047186175132634,0,172.35,0.0029794379715532,0.0003631619172046,16.792941782566,-0.0088522157141777,0.757142857142857,1.47498808523476,0.257142857142857,1.96789808995867,2.10187491348352,-0.243878810181502,0.458436814819168,4.78749999999999,0.0,0,1,2.64356712233879,42.6833431609212,0.00625,1.064955653588,8.53892265067184,31.6359899146901,0,1,1.0562347841557,1.14421666666667,0.0,0.341014459444446,1.97500804649465,0.963324903684184,3.16829583405449,-0.0106988764516949
CCCCCCCCCCC=O,1,1.38629436111989,25.1449270324178,17.07,2.20812521320601,2.27959429030341,0,6.43812186490758,1,-0.0632442283299978,1.57564085130461,0.0,0.845323989481447,0.0,0.862024907141378,3.02275635692581,0.0,3.71610003709793,2.94117647058824,2.07944154167984,0.0530152329749104,0.401831161149932,5.91646986739118,0.0,0.0,11,0.414475829377162,4.33333333333333,26.5669264362901,3.93433974622142,0.0022977005074951,0.514988235294118,2.70089880672927,0,2.07944154167984,-2.90641178387766,0.942756166226215,-0.888060845728865,0,1.5,2.58496250072116,0.0364236728979236,10.3864901332434,0.0,0,0.0222222222222222,1.0,0.0,0,3.65298280725418,-0.242152798130464,1,1.32337714293224,0.212821286690908,4.49980967033027,0,0.0,2.53453173920001,0.93179991591106,0.0,0.0,0,2.39789527279837,1.44257803209432,0.0,0,-0.0086425056872678,0,170.33,0.0063998547145371,-0.0007762777679567,15.6255702141117,-0.002063215211115,0.857142857142857,1.447997816966,0.272727272727273,1.95954252825991,1.81689522090639,-0.257181690981243,0.501284621579726,5.00970588235294,0.0,0,1,2.62949666029132,25.1449270324178,0.00625,0.586226567671006,0.0,43.0601397696625,0,1,1.08272038786708,1.14048823529412,0.0,0.319076098754326,1.97345424475551,0.94609112278686,3.16829583405449,-0.0024595796164283
CCCCCCCCCCCCO,1,1.38629436111989,42.6833431609212,20.23,2.24067324770282,2.42779798765159,0,5.64976638420903,1,-0.0250539877102607,1.66426759168612,0.0,0.78288100498599,0.0,0.805472481415913,3.08682699669209,0.0,3.89960005134344,2.56410256410256,2.07944154167984,0.0537448304383788,0.483457113170171,6.32253343141211,0.0,0.0,12,0.470412971360946,4.66666666666667,31.6359899146901,4.29961997407722,-0.0027484411884076,0.501620512820513,2.80480753811772,0,2.19722457733622,-3.15621626200959,0.963909361058111,-0.351652908525449,1,1.63313609467456,2.77736279506417,0.0521169914792898,11.9251916914255,0.0,0,0.0202020202020202,0.875,0.0,0,3.65672599175622,-0.254755479457158,1,1.45436518198411,0.198416376245059,4.52178857704904,0,0.0,2.53453173920001,0.952790036849944,0.0,0.0,0,2.39789527279837,1.47206781772868,0.0,0,-0.003281971280519,0,186.38,0.0023605402939054,0.0006940959129278,19.1752895508494,-0.0070461989854136,0.697619047619048,1.47692097282864,0.263157894736842,1.98546193168062,2.31447852580745,-0.243724368942288,0.434541439834506,4.77897435897435,0.0,0,1,2.73618215545958,42.6833431609212,0.0052083333333333,1.06959724876951,8.56606351194732,34.1705216538901,0,1,1.04871035526424,1.14376923076923,0.0,0.416466668875742,1.97948218269403,0.966677396254019,3.27440421518251,-0.0083359431635606
CCCCCCCCCCCCS,0,1.38629436111989,0.0,0.0,2.24067324770282,2.55699981417427,0,2.51100728187068,1,-0.0725052555622314,1.65281383097318,0.0,0.78288100498599,0.0,0.888437685320366,3.21229733424508,0.0,4.83710002154112,0.0,2.07944154167984,0.0537448304383788,0.314238397464009,6.32253343141211,0.0,0.0,12,0.492290219592373,4.66666666666667,31.6359899146901,5.27488663080978,0.0013917318210343,0.51373076923077,2.89519697556452,0,2.19722457733622,-3.92947132178199,0.918610000908724,-0.351652908525449,0,1.63313609467456,2.77736279506417,0.0411926636160419,12.6837837487188,0.0,0,0.0202020202020202,0.75,0.0,0,3.75818776106955,-0.198068642373588,1,1.2657641501212,0.198416376245059,4.52178857704904,0,0.0,3.43422248755724,0.921407669510493,0.0,0.0,0,2.39789527279837,1.39518093177526,0.0,0,0.0037423798518252,0,202.45,0.0026649779038306,0.003725056304124,29.1163829282361,0.003601445034929,0.635714285714286,1.29740048092068,0.263157894736842,1.98194699614757,2.31447852580745,-0.231713017087109,0.434541439834506,5.19102564102564,0.0,0,0,2.83269199288219,0.0,0.0052083333333333,1.32572344440035,0.0,35.0702124022474,0,0,1.04871035526424,1.13634871794872,0.0,0.490572335463513,1.97704256047451,0.861568151380808,3.27440421518251,0.0037488312186653
CCCCCCCCCCCCOC(=O)C,2,2.07944154167984,36.1448149200242,26.3,3.67624311805844,2.73586408250172,0,10.2197943372103,2,-0.114406461445674,1.70819591188899,10.9998878876064,0.793893899989884,0.5,0.773310722127539,3.26892884108212,0.0,4.4704000428319,4.54545454545455,2.484906649788,0.052177314974694,0.466741564918801,8.92182802114854,0.0,0.0,14,0.531113860413223,5.55833333333333,29.1014581754901,4.72345129843336,0.0022704144779924,0.51829090909091,3.09794903203155,0,2.484906649788,-3.50259520111275,0.921075445885511,-0.856276897413791,0,1.9453125,2.95281953111478,0.0514851368801647,12.4159437400544,0.0,0,0.0296296296296296,0.75,0.0,0,3.66770961612125,-0.121972322697631,2,1.25018199011122,0.209421086661242,5.02388052084628,0,0.0,5.06906347840001,0.955236199315355,0.554700196225229,4.87494012759789,0,2.70805020110221,1.40067004771403,25.1449270324178,0,-0.0131905606682553,0,228.42,0.0030028958893281,-0.01585378867049,22.0952065199534,-0.0022272728422555,0.711904761904762,1.40146916375387,0.27906976744186,1.98586824294204,2.15953522746941,-0.22408069000229,0.492336692715537,5.19136363636363,0.0,1,3,2.97053514649259,10.9998878876064,0.0069444444444444,0.723888162613987,0.0,54.7794412749509,0,3,1.14332010212777,1.14162727272727,7.19133047612651,0.55832711801653,1.98071498489614,0.926667878924403,3.47154604486272,-0.0025239261507275
CCCCCCCCCCCCCO,1,1.6094379124341,42.6833431609212,20.23,2.26892339081924,2.54149084083063,0,5.70893798184216,1,-0.0227147758098189,1.7141535222073,0.0,0.749515523195313,0.0,0.784625832827119,3.15480103210404,0.0,4.28970005363226,2.38095238095238,2.19722457733622,0.0543701996927803,0.466783805931403,6.71597555878868,0.0,0.0,13,0.509018225510204,5.0,34.1705216538901,4.67232478671904,-0.0022560575719601,0.502142857142858,2.88297604300349,0,2.30258509299405,-3.39905340198301,0.966798139364839,-0.374715490950905,1,1.71428571428571,2.8073549220576,0.0551564563775508,12.9249692793292,0.0,0,0.0185185185185185,0.75,0.0,0,3.66348967851911,-0.254483715026465,1,1.45738898384954,0.193245289777062,4.66343909411207,0,0.0,2.53453173920001,0.957581766639728,0.0,0.0,0,2.484906649788,1.47397896272783,0.0,0,-0.0022787202597212,0,200.41,0.001923966506918,0.0009089349159233,21.6297016502319,-0.0057401666667485,0.626190476190476,1.47857418891924,0.268292682926829,1.99985322873044,2.51107195196496,-0.243685565541396,0.413682288154959,4.77166666666666,0.0,0,1,2.82094201480423,42.6833431609212,0.0044642857142857,1.07431335338626,8.58943025509428,36.7050533930901,0,1,1.04203994293478,1.14338571428571,0.0,0.492084816734695,1.98313577100127,0.969465799090684,3.37878349348618,-0.0066776063180671
CCCCCCCCCCCCCCO,1,1.79175946922806,42.6833431609212,20.23,2.29370295517713,2.64356712233879,0,5.75995839000543,1,-0.0207611388816436,1.75616665291064,0.0,0.717664870381875,0.0,0.768831892648781,3.21180347081606,0.0,4.67980005592108,2.22222222222222,2.30258509299405,0.0549121863799283,0.44446842586568,7.09805905621229,0.0,0.0,14,0.547583757155555,5.33333333333333,36.7050533930901,5.04228100439171,-0.0018854569555147,0.502595555555556,2.9554747551038,0,2.39789527279837,-3.63998301704784,0.969254395839327,-0.394941138975321,1,1.88444444444444,2.97355726227519,0.058191528622222,13.9247765221791,0.0,0,0.0170940170940171,0.75,0.0,0,3.66940744671899,-0.254240019225891,1,1.46003715545415,0.188658046908441,4.79579054559674,0,0.0,2.53453173920001,0.961490401885673,0.0,0.0,0,2.56494935746154,1.47564447946952,0.0,0,-0.0015595266377168,0,214.44,0.0016024377807879,0.0010470302149379,24.1507667015124,-0.0047653291626419,0.626190476190476,1.4800047783136,0.272727272727273,2.01174165269709,2.69318776444246,-0.24371977352843,0.395320439727925,4.76533333333333,0.0,0,1,2.89907562466689,42.6833431609212,0.00390625,1.07906041478686,8.60975905328022,39.2395851322902,0,1,1.03608227906163,1.14305333333333,0.0,0.567835834311112,1.98617742625696,0.971821749690235,3.47133504005296,-0.0054686451066536
CCCCCCCCCCC,0,0.693147180559945,0.0,0.0,4.34031307380305,2.12976979856845,0,1.09953546233308,0,-0.064171122994652,1.62739543424035,0.0,0.637824346466821,0.0,0.930134680134679,2.95867728492778,0.0,4.53710003197193,0.0,1.79175946922806,0.052152981427175,0.302455454612349,5.49625555684514,0.0,0.0,11,0.425559595885714,4.0,40.4611941765802,5.01393974451275,-0.0067340067340065,0.494902857142858,2.61288143563174,0,1.94591014905531,-3.67177418269185,0.951599326599328,-0.964984045981344,0,1.38842975206612,2.55034070954639,0.033446575542857,10.0,0.0,0,0.0246913580246914,0.75,0.0,0,3.64463621586627,-0.234676308539944,2,1.59090909090909,0.175084663974158,4.20469261939097,0,0.0,0.0,0.939078282828284,0.0,0.0,0,2.19722457733622,1.43422865013774,0.0,0,-0.0067340067340044,0,156.35,-0.0101010101010102,-0.0048634493078923,26.1623984385519,-0.0067340067340068,0.635714285714286,1.43422865013774,0.235294117647059,1.97868216496649,2.69778241107343,-0.234676308539945,0.366755903657763,4.46714285714285,0.0,0,0,2.52628877860375,0.0,0.0078125,1.59090909090909,0.0,40.4611941765802,0,0,0.898058793450166,1.14235428571429,0.0,0.33014643252245,1.97484867803069,0.951599326599327,3.04620847814143,-0.0081369248035916
CC1=C(N=C(C(=N1)C)C)C,2,0.0,33.5710590962605,25.78,0.0,0.75917392811402,3,5.24074074074074,2,-0.151505504285188,1.52318649785386,11.0269902141002,0.378033761546539,0.0,0.166705820591903,2.71512862459557,0.0,1.71028003096581,0.0,4.27492849911751,0.075990675990676,0.604156304702937,6.02134797592635,9.09090909090909,0.0,8,0.315271614049586,4.6,0.0,1.00711931659192,0.046730857454436,0.576218181818182,2.85796757426038,4,2.94443897916644,-1.80246080571479,1.03560483076395,-0.768202054231302,0,0.64,1.52192809488736,0.0224287999999996,1.70942035410928,0.0,0,0.126984126984127,1.0,0.0,2,3.8730738941375,0.426907749040961,4,0.979547897537434,0.296490552740148,5.8237852670509,0,0.0,35.3008170475603,0.960230452008453,7.22881602887876,0.0,0,3.74360435380318,1.28262875796152,33.5710590962605,0,0.187294816870254,0,136.22,0.0,-0.628117705511238,0.424944821031988,-0.0009192282039709,0.857142857142857,0.859634894275749,0.0,1.70369002761405,2.77361590948427,0.141827176451112,0.363020653582042,6.19181818181818,1.0,0,4,2.84567386188041,0.0,0.0,0.80001938805338,0.0,46.3278072616605,0,0,1.32217934551667,1.13966363636364,0.0,0.0,2.01947590569491,0.906559326505581,2.21624384458448,0.731485250614969
CC1C2CC2(CC1=O)C(C)C,1,0.0,25.1449270324178,17.07,2.0,1.00981146065649,0,9.87287037037037,1,0.0605838599191948,1.41678584666846,0.0,0.79541781428571,0.0,3.03685390886784,2.8473844976471,0.0,2.2576000392437,3.7037037037037,3.3322045101752,0.0868186869047379,0.503508742777051,6.51204276893795,0.0,0.0,10,0.35915937037037,4.78181818181818,26.4756127856703,2.12858441364307,-0.320845516158045,0.552933333333334,3.04112624432463,0,3.55534806148941,-2.34479758306829,1.29061460588903,-0.877258223619404,0,0.661157024793388,1.57262366389516,0.0261473788888886,1.25364558657949,0.0,0,0.15359477124183,1.0,0.0,0,4.02046634214809,0.122504350553835,3,1.05859721422788,0.242734111463369,5.27299955856375,0,0.0,2.53453173920001,0.607704029863612,4.99609906593363,0.0,0,3.43398720448515,1.07081545443577,25.1449270324178,0,-0.495486216113642,3,152.26,0.0,-0.0743147053732523,5.55758559813724,-0.156368361724316,0.90952380952381,1.06607930118078,0.0357142857142857,1.86560309337955,0.972765278018162,0.0800861011674547,0.700280536735694,5.63925925925926,0.5,0,2,3.0421285164839,0.0,0.0,0.506712129721417,0.0,36.6781535963526,0,2,1.15417339294593,1.13077777777778,0.0,0.0,1.87424080454759,1.28763642888194,2.18118128392326,0.609560369030813
CC1=CC(=O)CC(C1=O)(C)C,2,0.0,50.2898540648355,34.14,2.12132034355964,0.192423938793032,0,16.7558796296296,2,0.0,1.41678584666846,3.18557495074005,0.766779954244568,0.0,0.0,2.58747971896952,0.0,1.5008000433445,8.69565217391304,3.73766961828337,0.0576330820627292,0.591092678043285,7.064619878456,0.0,0.0,9,0.288139508506616,4.65454545454545,17.6504085237802,1.26849540861268,0.873463155708062,0.59088695652174,3.02824922528008,0,2.94443897916644,-1.8475958135772,1.56236044120612,-0.789532401257463,0,0.363636363636364,1.309296668237,0.0025729560680526,1.71132480884832,0.0,0,0.130718954248366,1.0,0.0,0,3.88062358301898,0.296447183844173,3,0.87065005907939,0.29308425397559,5.41164605185504,1,0.0,21.4870266860603,1.4306990682067,3.88000078819576,0.0,0,3.55534806148941,0.909407113278277,50.2898540648355,0,0.286058051191276,0,152.21,0.0,-0.181953174467818,0.939128029099911,0.697811315170852,0.928571428571429,0.891628100034429,0.0,1.73297328700764,1.05498532636915,0.204553468980784,0.719426332582791,6.61782608695652,1.0,0,4,3.11817174273266,0.0,0.0,0.478417422734629,0.0,51.9389216136051,0,4,1.32578478120333,1.12652173913043,0.0,0.0,2.03172417714122,1.55042261787361,2.09875013969981,0.0
