,nHAcc,piPC10,P_VSA_v_2,MDEC-12,ATS4i,Vx,MATS1p,nHet,DELS,ESOL,P_VSA_LogP_5,SIC5,nHDon,SpMax4_Bh(m),MAXDP,ATSC8m,SHED_DA,SPI,C-001,ATS6m,IC2,N%,piPC06,nRCOOR,MATS2m,ATS2m,MaxsCl,TPSA(NO),GATS2i,GATS8p,ATSC1v,MATS4m,P_VSA_MR_5,NssNH,MW,CIC2,piID,O%,SpMin7_Bh(v),ATSC1e,IC4,B01{C-Cl},LLS_02,P_VSA_s_5,MATS6v,GGI9,P_VSA_charge_3,QEDu,SHED_NL,MPC05,nC,GATS3e,NNRS,P_VSA_e_3,P_VSA_charge_7,F03{C-N},MaxssO,Mv,Hy,CATS2D_04_DA,P_VSA_charge_11,SIC0,P_VSA_charge_2,AMW,Mi,S1K,Vindex,GATS5i,Me,H-046,ATSC2e,MATS2p,SsCH3,CATS2D_06_DL,GATS2p,MATS5v,JGI4,ATS3m,MLOGP2,SpMax1_Bh(m),S3K,AAC,Fsp3,GATS7v,MATS7e,SpMin1_Bh(p),ATS1m,GATS1m,P_VSA_m_2,P_VSA_charge_12,P_VSA_i_3,MATS4i,GGI1,P_VSA_LogP_2,ATSC5e,IC1,RBF,CIC4,MDEC-23,O-060
C1=CC=C(C=C1)C(=O)CN,2,0.0,58.0421145044833,0.0,3.65814383729767,185.0,0.124605595226785,2,10.0858919123205,-1.56148719494046,3.18557495074005,0.851320686294755,2,2.68665029941868,3.88842592592593,0.516737779999999,1.0,4.44271917141184,0,1.13784127101797,3.07084709362252,5.26315789473684,3.9761708252519,0,-0.0887705238880654,2.72252170987153,0.0,43.09,1.07164575067049,0.0,2.26613962504155,-0.280783871189553,35.0028918140505,0,135.18,1.17708041982107,5.83334767901084,5.26315789473684,0.230023565164658,0.0199553299168974,3.61634856607516,,1.0,0.0,0.0035543999638333,0.0,0.0,0.579409104720284,0.0,2.70805020110221,8,0.92331483858745,1.0,32.8971874720655,0.0,,0.0,0.623336842105264,0.647148615521055,0,5.13347733228232,0.349164667305854,25.1449270324178,7.11473684210526,1.12465789473684,6.97004608294931,0.519921947958979,1.14159095156218,0.998078947368421,0,0.027682914903047,-0.0965417106291162,0.0,1,1.11800816047656,-0.195595288178307,0.0273015873015873,2.70879457865115,1.49209326132862,3.86157454164217,1.66603174603175,1.48322619697091,0.125,0.571339687456459,0.125198229313338,2.00017164601444,2.50826547083474,0.873224872888138,90.7031814642235,0.0,107.54264100855,-0.330632504623146,1.5,35.0028918140505,0.0767333630470914,2.81533377929234,0.105263157894737,0.63157894736842,6.08555373497016,0
CCOC(=O)C1=CC=CO1,3,0.0,45.6521612062729,1.09204834508363,3.25847275647321,171.661129568106,-0.258123288606643,3,12.4333333333333,-1.58610058378193,20.5072341738551,0.910005209261996,0,2.23963465232903,3.78981481481482,1.90992984,0.0,4.49530391244864,1,1.43300132836915,3.68354236243323,0.0,3.75244093560368,0,0.0851686419805142,2.83164518219169,0.0,39.44,1.09821626810272,0.0,1.95576963358024,-0.172606519016528,13.4175891449343,0,140.15,0.486382639009082,5.47305817863408,16.6666666666667,0.0,0.0668771038888896,3.79465347354434,,1.0,0.0,-0.469270448447456,0.0,25.1449270324178,0.681117215178162,0.0,2.39789527279837,7,0.955860932556898,1.0,0.0,27.7776992087503,,4.65356481481482,0.625088888888889,-0.672176797452389,0,0.0,0.355086030193406,0.0,7.78611111111111,1.12716666666667,7.18807944559018,0.502617376292363,0.730462831265416,1.02868333333333,0,0.277627834722223,-0.0905805894305151,1.75083333333333,0,1.06759317434868,-0.299862392410482,0.03125,2.62115418182226,0.316488826682323,3.86506117593842,1.78028360088596,1.48068211496638,0.285714285714286,1.19716239940222,0.261740061505181,1.80732199259916,2.59030216483334,0.712196479584715,56.749728959184,5.44882093428643,139.820977178995,-0.335593820559476,1.5,4.5923848830442,0.25948944638889,3.14967344718674,0.166666666666667,0.37527152789797,3.74674829750099,2
CCC(C)CO,1,0.0,42.6833431609212,2.14913986364708,3.99593230327491,144.817275747508,-0.0778360884924532,1,4.86574074074074,-1.19828507872775,0.0,0.542232640746215,1,1.96821597746551,2.33476851851852,0.0,0.0,3.48379838344417,2,0.0209964536175608,3.08604861231304,0.0,0.0,0,-0.131808183091258,2.07423532783675,0.0,20.23,1.2904060194541,0.0,2.47189825135803,-0.160577318453481,20.1849402629802,0,88.1700000000001,1.08387638912927,3.09104245335832,5.55555555555556,0.0,0.0304722113888888,3.18771944556624,,1.0,0.0,0.482770370842415,0.0,0.0,0.489544816814113,0.0,0.0,5,0.664507707050411,0.0,0.0,0.0,,0.0,0.493088888888889,0.0044637210993799,0,0.0,0.272179949090541,0.0,4.89833333333334,1.15003333333333,5.96103896103896,0.954772093011547,0.0979664365310746,0.979383333333334,8,0.0587223502777779,-0.0954776854395293,4.09810185185185,0,1.29488723775922,0.299664667834,0.0,2.01229029969108,1.46264978389539,3.57658733865927,2.96103896103896,1.13496997460394,1.0,0.0,0.0,1.91730843311517,1.99732788127158,1.40938996838667,20.1849402629802,0.0,172.165465123415,-0.112009681555166,1.5,2.53453173920001,0.0682525861111118,1.94471679005285,0.117647058823529,0.982205555876069,2.0,0
CCC(C=C)O,1,0.0,42.6833431609212,2.3094010767585,3.58244432793566,137.674418604651,-0.057071786238705,1,5.86009259259259,-1.10369474682842,0.0,0.550704882778696,1,1.81928328018508,2.54861111111111,0.0,0.0,3.48379838344417,1,0.0415611069093862,3.45281953111478,0.0,0.0,0,-0.102878680847284,2.07809088870863,0.0,20.23,1.39717887851133,0.0,2.16896668,-0.337068411574905,11.3597360010901,0,86.15,0.547180468885217,3.29583686600433,6.25,0.0,0.0270465394921874,3.20281953111478,,1.0,0.0,0.577996622682477,0.0,0.0,0.469787891973964,0.0,0.0,5,1.23796609025937,0.0,0.0,2.53453173920001,,0.0,0.5218,0.0044637210993799,0,0.0,0.299548102760774,0.0,5.384375,1.1428375,5.7012987012987,0.954772093011547,0.640688075888289,0.98408125,3,0.0445605901171873,-0.256986029567733,1.90907407407407,0,1.38309201303427,0.0933941911263938,0.0,1.95933220885366,1.13294861317868,3.57490825061709,2.7012987012987,1.1981924110431,0.6,0.0,0.0,1.87728360991369,1.97423907186544,1.26984615394364,36.6029034706404,0.0,148.623261130234,-0.0356950571383087,1.5,18.3014517353202,0.0248177724609379,2.73345859334435,0.133333333333333,0.797180468885217,2.0,0
CC(=O)OC1CCCCC1,2,0.0,36.1448149200242,1.05421151585687,4.22010917719672,199.601328903655,-0.111234939584361,2,10.0839342403628,-1.96338378103306,10.9998878876064,0.756860175174504,0,2.86601227090565,3.48974489795918,1.00519987041666,0.0,4.5316951941021,1,1.58400231289727,2.72125183600447,0.0,2.39789527279837,1,0.0011551536549755,2.85501382091871,0.0,26.3,1.3596616844411,0.0,3.46571835,-0.0003511697266625,21.4978629578901,0,142.22,1.86371066471669,4.65396035015752,8.33333333333333,0.544230058048648,0.0118147499999994,3.47017552146435,,1.0,0.0,-0.138044701393129,0.0,0.0,0.610686421121397,0.0,2.70805020110221,8,1.34192245569184,1.0,0.0,10.1381269568,,5.05222222222222,0.54655,-0.768202054231302,0,0.0,0.279320088074756,25.1449270324178,5.92583333333333,1.13855,7.7401372212693,0.485572162783638,0.907905378131804,0.993325,6,0.16781322375,-0.214257981908851,1.48075963718821,0,1.35168652731634,-0.0607569927169471,0.0444444444444445,2.65273031260889,2.78245918688395,3.73838726636816,2.85804332386364,1.28067212952089,0.875,0.668797979282848,-0.0207350827477221,2.0170915160176,2.5782451902185,0.996621620109631,28.6891934340166,0.0,200.940242872289,-0.0298583747054752,2.0,12.672658696,0.147168348750001,1.88027044308602,0.0833333333333333,1.11478697925681,4.03969545543757,1
C1=CC(=CC=C1CO)O,2,0.0,85.3666863218424,0.0,3.68995057625774,161.910299003322,0.190067854629262,2,10.6348148148148,-1.60948059302345,3.18557495074005,0.856087916401043,2,2.53505910692707,2.77055555555556,0.27454517733564,1.0,4.17554410143591,0,1.15725172562208,3.26393342948563,0.0,3.87639582778499,0,-0.131412692796999,2.65584061687387,0.0,40.46,1.12087112360043,0.0,1.96475968719723,-0.156257508235333,0.0,0,124.15,0.823529411764706,5.57925801658846,11.7647058823529,0.230023565164657,0.0563535504498273,3.49922754713269,,1.0,0.0,-0.0897746264145633,0.0,0.0,0.653381461072305,0.0,2.70805020110221,7,0.818509608629123,1.0,0.0,22.1380698976003,,0.0,0.619811764705883,0.736477445989414,0,0.0,0.343019975278146,0.0,7.30294117647059,1.12232941176471,6.265664160401,0.539729797052463,0.716857354516526,1.01111764705882,0,0.0694211873356406,-0.06327511971667,0.0,0,1.11929741950836,0.261191747649988,0.0855555555555556,2.56578495286982,0.957175674462632,3.84781180708166,1.52155536770921,1.40208140275603,0.142857142857143,0.398345646396923,-0.607959655817567,1.99058221636489,2.43300580596738,0.911632016610911,41.0905648444606,0.0,155.993298301384,-0.239156065700974,2.0,0.0,0.102767048719724,2.91099225301504,0.0588235294117647,0.588235294117647,6.59753955386447,0
CC(=O)OCC1=CC=CO1,3,0.0,45.6521612062729,0.829777303051304,3.39710594313089,171.661129568106,-0.258123288606643,3,11.6705706727135,-1.39844298361095,20.5072341738551,0.910005209261996,0,2.24241011285291,3.27505385487528,1.90992984,0.0,4.6203021057572,1,1.88966507799084,3.68354236243323,0.0,3.44601139745195,1,0.0851686419805142,2.83164518219169,0.0,39.44,1.09821626810272,0.0,1.95576963358024,-0.191090873814213,13.4175891449343,0,140.15,0.486382639009082,5.47305817863408,16.6666666666667,0.0,0.0668771038888896,3.79465347354434,,1.0,0.0,-0.372342806531245,0.0,0.0,0.67890978362976,0.0,2.39789527279837,7,1.57473421143229,1.0,0.0,18.9524949468603,,4.65356481481482,0.625088888888889,-0.672176797452389,0,0.0,0.355086030193406,25.1449270324178,7.78611111111111,1.12716666666667,7.18807944559018,0.449128385596658,0.542482797232756,1.02868333333333,0,0.277627834722223,-0.0905805894305151,1.36402777777778,0,1.06759317434868,0.47701809601498,0.0475,2.42750550001948,0.0867734860474323,3.84497416961624,2.48113314320577,1.48068211496638,0.285714285714286,1.51102949020755,-0.0386200261559062,1.80691791908889,2.59030216483334,0.712196479584715,56.749728959184,0.0,139.820977178995,-0.349591719315626,2.0,4.5923848830442,0.246115930555557,3.14967344718674,0.166666666666667,0.37527152789797,3.46899551713121,2
C1=COC(=C1)C=CC=O,2,0.0,34.6522733186665,0.0,3.09864241669973,154.767441860465,-0.128915800577752,2,8.32288548752834,-1.5106983052872,9.50734628624871,1.0,0,2.23828910282635,2.77158163265306,0.0,0.0,3.1591847989113,0,1.41925911622198,3.64022392894185,0.0,3.96556377235618,0,-0.225738049261787,2.59479759055478,0.0,30.21,1.19391437796317,0.0,1.51762533333333,-0.0776160913106043,0.0,0,122.13,0.266666666666667,5.74400428910442,13.3333333333333,0.0,0.0308319624000006,3.90689059560852,,1.0,0.0,-0.0303783355216698,0.0,0.0,0.559966688137765,0.0,2.19722457733622,7,1.11843582616886,1.0,0.0,37.9049898937205,,0.0,0.667333333333334,-0.742188618452808,0,0.0,0.365885161966557,25.1449270324178,8.142,1.11096,5.98441558441558,0.473571794409744,0.935753202619659,1.02036,0,0.0917056000000011,-0.249139267365384,0.0,0,1.18181825453757,-0.0588443647023677,0.025,2.18579768503587,0.0519786776918649,3.85911576540229,1.66495634170492,1.42947329835984,0.0,0.405635103705065,-0.589261728249351,1.80310696332946,2.44245137775144,0.676936718359719,66.5174541399559,0.0,105.278885298208,-0.0705838253163786,1.0,0.0,0.153515638,2.60623892865339,0.133333333333333,0.0,3.53277552900144,1
CCCC(=O)OC,2,0.0,36.1448149200242,1.80720400721969,3.49810285316024,147.425249169435,-0.338606318651618,2,8.0825,-1.08387406175024,10.9998878876064,0.687930954193892,0,2.17642957332196,3.18958333333333,0.0,0.0,4.12670612412952,1,0.43634139806855,3.29277019393699,0.0,0.0,1,0.0461600461594743,2.27798019800637,0.0,26.3,1.05213856686166,0.0,2.16757638643599,-0.319218116025007,13.8942677402901,0,102.15,0.794692647313349,3.55534806148941,11.7647058823529,0.0,0.0068611521799313,3.29277019393699,,1.0,0.0,-0.23994893172468,0.0,0.0,0.561066232706625,0.0,0.693147180559945,5,1.05718148483902,0.0,0.0,2.53453173920001,,4.35166666666667,0.533152941176471,-0.668417838585144,0,0.0,0.326075234527958,25.1449270324178,6.00882352941177,1.14675294117647,6.63636363636364,0.825971180712891,0.627848240273022,1.00427058823529,5,0.201856520865053,-0.0356630773017113,3.34217592592593,0,1.05392247804559,-0.134952832779562,0.0266666666666667,2.12303730733765,0.991242226858468,3.58564617200297,3.46719793086575,1.33282040458502,0.8,0.0,0.267717117458549,1.87200221319004,2.17901534657593,0.998868055957918,31.9686556221509,0.0,153.855834885927,-0.090027170128405,1.5,5.06906347840001,0.145846639307959,2.1333874913166,0.1875,0.794692647313349,1.41421356237309,1
CCCCCCCC(=O)OCCC,2,1.09861228866811,36.1448149200242,3.63797896075053,4.56220819747987,287.857142857142,-0.146911535679597,2,11.3392856023646,-2.82259890404188,10.9998878876064,0.857903977612167,0,3.08439236174931,4.01241079302091,8.97623152587755,0.0,7.35429057023103,2,2.45295732575803,3.14973408794084,0.0,2.19722457733622,1,-0.0891924221416194,2.89712955137612,0.0,26.3,1.37323698684556,0.89653235391588,5.05979484734693,-0.0376394529518443,39.9845155812244,0,186.33,1.97954892900412,4.64439089914137,5.71428571428571,0.883653988834286,0.0372529799999996,4.40043230253562,,1.0,0.0,-0.0744737513820595,0.02,0.0,0.515534885051134,0.0,2.30258509299405,11,1.04909337789686,0.0,0.0,5.06906347840001,,4.95877928949358,0.520697142857143,-0.822392806571703,0,0.0,0.230406260576465,25.1449270324178,5.32371428571428,1.14245714285714,12.6363636363636,0.553951177651782,1.03782396301137,0.98212,16,0.2167705692,-0.218006779204777,4.19845271866782,0,1.37312024589337,-0.0536727225885596,0.024,2.82010720197073,15.0864666087158,3.66327272309461,9.55118575631396,1.18181891937266,0.909090909090909,0.91751547450183,-0.0407451065604655,1.95582145493697,2.76296758719573,1.19995726177403,47.1758460573509,0.0,295.109058845011,0.0590032340616207,1.5,22.3341070574442,0.1584489816,1.82593242796361,0.264705882352941,0.728850714409342,2.80966485212223,1
CCCCC(=O)OC,2,0.0,36.1448149200242,2.24957684727828,3.80033758924657,170.830564784053,-0.278345729320748,2,8.61277777777778,-1.35120919441545,10.9998878876064,0.770568798649447,0,2.47804765276079,3.34847222222222,1.4369775876,0.0,4.73770026881529,1,1.14268179789959,3.34643934467102,0.0,0.693147180559945,1,-0.0014597335452664,2.4069835030767,0.0,26.3,1.13044779817142,0.0,2.649366976,-0.22540973800638,16.4287994794901,0,116.18,0.975488750216347,3.78418963391826,10.0,0.0,0.0036558764999994,3.54643934467102,,1.0,0.0,-0.136299741124037,0.0,0.0,0.582034428463787,0.0,1.38629436111989,6,0.945086750222049,0.0,0.0,2.53453173920001,,4.41333333333333,0.52952,-0.70979597276789,0,0.0,0.299741646736509,25.1449270324178,5.809,1.1455,7.63636363636364,0.73363555356291,0.838581328849526,0.99781,7,0.1954642248,-0.0717031072768161,3.45925925925926,0,1.13572158732552,0.0153880958273373,0.04,2.27430612767173,1.88602161985276,3.60996744566159,4.63636363636364,1.29546184423832,0.833333333333333,1.14717711254053,0.118306122626311,1.90308842691383,2.30316492485905,1.0490996882019,34.5031873613509,0.0,177.398038879108,-0.0612509338398052,1.5,7.60359521760002,0.113893638300001,2.07095059445467,0.210526315789474,0.775488750216347,1.65096362444731,1
CCCCCOC(=O)CC,2,0.0,36.1448149200242,3.05521053722215,4.10353029457369,217.641196013289,-0.205084751798046,2,10.0673313492063,-1.86076091530953,10.9998878876064,0.840360475465977,0,2.73872105601321,3.55273100907029,4.7364404512426,0.0,5.87968103501435,2,1.93595433398711,3.35353394857748,0.0,1.79175946922806,1,-0.0329679225825752,2.64558127305645,0.0,26.3,1.32471353549019,0.965395151727921,3.61336231952662,-0.21206464675194,32.3809203636244,0,144.24,1.34690576956361,4.17438726989564,7.69230769230769,0.544471959136975,0.0195602027218928,3.95006375643621,,1.0,0.0,0.0598299045574704,0.0,0.0,0.528908673343741,0.0,1.79175946922806,8,1.16114566570366,0.0,0.0,2.53453173920001,,4.85430555555556,0.524769230769231,-0.768202054231302,0,0.0,0.263571353084512,25.1449270324178,5.5476923076923,1.14386153846154,9.63636363636364,0.618288847041177,1.04166666666667,0.989361538461539,10,0.194726128047337,-0.208436509418566,3.9343216175359,0,1.32187932404243,-0.0833333333333332,0.0266666666666667,2.54038673249933,4.24389045745366,3.61895578498205,6.63636363636364,1.23890125660263,0.875,1.09039593172966,-0.0427071625790219,1.91949418481272,2.51302428459662,1.12453596646769,39.5722508397509,0.0,224.482446865469,0.0604794572785319,1.5,14.7305118398442,0.111586418520711,1.97909789113481,0.24,0.750375961704881,1.91925974818689,1
CCSC,0,0.0,0.0,1.41421356237309,2.83294192840279,115.415282392027,0.058221301827015,1,0.527777777777778,-1.30800061634299,0.0,0.27894294565113,0,1.36610632335259,0.143518518518519,0.0,0.0,1.89301847282485,1,0.0,2.62581458369391,0.0,0.0,0,-0.295051652045277,1.83468657764044,0.0,0.0,1.28690913762612,0.0,1.849419446875,-0.0105038876808558,9.72489501024732,0,76.18,0.959147917027245,2.39789527279837,0.0,0.0,0.0147971677777777,2.02832083357372,,0.875,0.0,0.0,0.0,0.0,0.344016712173919,0.0,0.0,3,1.28687667677353,0.0,0.0,8.09005401940455,,0.0,0.524525,-0.64601483711009,0,0.0,0.331585581523305,0.0,6.34833333333334,1.13173333333333,4.35064935064935,1.08937518997104,0.0,0.967566666666667,0,0.0274290522222223,-0.26444066323987,4.24074074074074,0,1.54468859626689,0.492104886671493,0.0,1.14315648319886,1.86016446427689,3.82597967921313,3.45487818431568,1.18872187554087,1.0,0.0,0.0,1.68551077884638,2.08111514043184,0.899215126561556,16.9152582812946,0.0,94.1688159727225,-0.177912814803096,0.5,0.899690748357237,0.00597529,1.58496250072116,0.0909090909090909,1.55664166714744,0.0,0
CSSC,0,0.0,0.0,0.0,2.10967972474045,119.169435215947,0.293381651745166,2,0.240740740740741,-1.41174648471753,0.0,0.133109249769814,0,1.29826582104216,0.0601851851851852,0.0,0.0,1.89301847282485,0,0.0,1.37095059445467,0.0,0.0,0,-0.293407966225426,2.04516969386679,0.0,0.0,1.06578261217541,0.0,1.6347112952,-0.148714745474007,0.0,0,94.22,1.95097750043269,2.39789527279837,0.0,0.0,0.0175400432000001,0.906564975477196,,0.875,0.0,0.0,0.0,0.0,0.358387462863196,0.0,0.0,2,2.48330900333824,0.0,0.0,14.3807265420946,,0.0,0.59546,-0.430676558073393,0,0.0,0.412697251504221,0.0,9.422,1.10856,4.7012987012987,1.08937518997104,0.0,0.98036,0,0.0349135072,-0.203941155079926,4.12037037037037,0,1.31757499522449,0.652848961977677,0.0,1.20819389696619,0.71326708200292,4.12302637106499,3.62213224942996,1.37095059445467,1.0,0.0,0.0,1.45307151789567,2.63732025677744,0.522875598465734,14.3807265420946,0.0,70.6266119795419,-0.70028754054872,0.5,0.0,0.0133818623999999,1.37095059445467,0.111111111111111,2.41536311941017,0.0,0
CCSC(=O)C,1,0.0,25.1449270324178,1.15470053837925,2.75944920563558,141.428571428572,0.0534262651500621,2,6.01342592592593,-1.14284956164798,0.0,0.56978306762363,0,2.07106411946526,3.00671296296296,0.0,0.0,3.50809780554699,2,0.0617113628641223,2.98522813603425,0.0,0.0,0,0.135762902852788,2.59537617644482,0.0,17.07,1.15718488062432,0.0,2.01039015433673,-0.304061607829217,18.5500992721374,0,104.19,0.822126786023353,3.29583686600433,7.14285714285714,0.0,0.0041226979081629,2.71327421303014,,1.0,0.0,0.704548154094912,0.0,0.0,0.503946531590271,0.0,0.0,4,1.55409074933195,0.0,0.0,0.899690748357237,,0.0,0.572078571428571,-0.613854814107734,0,3.49863634143954,0.399658205629272,25.1449270324178,7.44214285714286,1.12787142857143,6.02597402597403,0.882136532160333,0.674583163578597,0.995578571428572,0,0.05985121377551,-0.0711607132810736,3.54189814814815,0,1.24145227899405,-0.174018421547571,0.0,1.8287957951386,0.42897457595643,3.90926261498852,5.35644612897832,1.52164063634332,0.75,0.0,0.0,1.71555376312753,2.33656130854898,0.81736307757856,22.048735613577,0.0,119.31374300514,-0.439892693621406,1.5,0.899690748357237,0.0722979907653065,2.09306920777189,0.153846153846154,1.09408070902747,0.5,0
CC(C)SC(C)C,0,0.0,0.0,0.0,3.95180620343408,185.631229235881,0.039119735121606,1,2.16666666666667,-2.27278333619118,0.0,0.282334564939487,0,2.49888584666846,0.226851851851852,0.0,0.0,4.58584577674731,4,0.226833662471643,1.7723388509381,0.0,0.0,0,0.153908892747901,2.80703955474146,0.0,0.0,1.03765065185057,0.0,3.29281643959184,0.0420216675922651,35.3008170475603,0,118.27,2.61997857184066,3.36729582998647,0.0,0.0,0.0241317826757368,1.56318087842483,,0.875,0.0,0.49454273809763,0.0,0.0,0.391746986473418,0.0,0.0,6,2.31011711715358,0.0,0.0,0.0,,0.0,0.517842857142857,-0.802101406302172,0,0.0,0.253970737132247,0.0,5.63190476190477,1.13459047619048,7.35064935064935,0.875221883302332,1.25268462981623,0.964838095238096,0,0.0438704014512473,0.155833468170716,8.90740740740741,0,1.09382205888115,-0.459909104838007,0.0,2.19245103319278,6.78141039253408,3.93038243588693,6.35064935064935,1.11552009358193,1.0,0.0,0.0,1.82177589908011,2.44391102908448,1.00585863791736,35.3008170475603,0.0,164.795427952264,0.0387681700488025,2.5,0.0,0.0258105654421772,1.37789033188322,0.1,2.82913654435394,0.0,0
CC1=CC=C(O1)C,1,0.0,9.50734628624871,1.63299316185545,3.31984944832987,135.897009966778,-0.148241601965868,1,3.16666666666667,-1.84738283103093,9.50734628624871,0.598832295077954,0,2.04767070972993,1.58333333333333,0.0,0.0,3.15271733575213,2,0.0617113628641223,2.33957226198672,0.0,0.0,0,0.285398037951061,2.50243847036092,0.0,13.14,1.09218158458085,0.0,2.02248499555555,-0.302011046765818,17.6504085237802,0,96.14,1.5673183336218,4.83081061750089,6.66666666666667,0.0,0.0102432355999996,2.33957226198672,,1.0,0.0,0.842507071101557,0.0,0.0,0.446067591146551,0.0,1.79175946922806,6,2.79915762816304,1.0,0.0,36.6029034706404,,0.0,0.588133333333334,-0.802101406302172,0,0.0,0.325810401947484,0.0,6.40933333333334,1.12468,4.59680037704231,0.706145819278764,0.970333688113745,0.99078,0,0.0317460979999996,-0.0593509408158494,3.875,0,1.04293746987501,-0.113031897139163,0.0,1.90870911623108,0.888597440033816,3.86433396684353,0.904457849842465,1.27290559532006,0.333333333333333,0.0,0.0,1.75039581809155,2.23400642142875,0.908818397238581,47.5005453392133,0.0,103.676162258971,-0.404065841739353,2.0,0.0,0.0171038160000001,2.33957226198672,0.0,1.5673183336218,2.82842712474619,1
